Date,Open,High,Low,Close,Adj Close,Volume
2000-03-31,7.269865,7.626887,7.269865,7.443598,5.557019,1905450
2000-04-03,7.443598,7.800620,7.443598,7.626887,5.693855,2290638
2000-04-04,7.800620,8.687528,7.626887,8.687528,6.485675,19952894
2000-04-05,8.870816,9.218283,8.687528,8.870816,6.622509,18223691
2000-04-06,8.870816,8.870816,8.870816,8.870816,6.622509,0
2000-04-07,9.218283,9.574436,8.870816,9.044549,6.752210,30713532
2000-04-10,7.654684,7.837104,7.461840,7.461840,5.570639,11949472
2000-04-11,7.461840,7.654684,7.388872,7.388872,5.516163,6202384
2000-04-12,7.461840,7.837104,7.461840,7.654684,5.714606,6050887
2000-04-13,7.654684,7.654684,7.654684,7.654684,5.714606,0
2000-04-14,7.654684,7.654684,7.654684,7.654684,5.714606,0
2000-04-17,7.315904,7.654684,7.169968,7.461840,5.570639,9696362
2000-04-18,7.654684,7.837104,7.388872,7.388872,5.516163,5800158
2000-04-19,7.461840,7.654684,7.388872,7.461840,5.570639,1639640
2000-04-20,7.461840,7.654684,7.461840,7.461840,5.570639,1353569
2000-04-21,7.461840,7.654684,7.461840,7.461840,5.570639,1321912
2000-04-24,7.461840,7.654684,7.461840,7.461840,5.570639,1133462
2000-04-25,7.461840,7.461840,7.388872,7.461840,5.570639,2673294
2000-04-26,7.461840,7.654684,7.461840,7.461840,5.570639,2262780
2000-04-27,7.461840,7.654684,7.461840,7.461840,5.570639,549117
2000-04-28,7.461840,7.461840,7.315904,7.388872,5.516163,1397890
2000-05-01,7.388872,7.388872,7.388872,7.388872,5.516163,0
2000-05-02,7.388872,7.461840,7.315904,7.461840,5.570639,1110553
2000-05-03,7.315904,7.315904,7.096132,7.096132,5.297619,3362166
2000-05-04,7.096132,7.169968,7.014477,7.096132,5.297619,3475789
2000-05-05,7.096132,7.096132,7.096132,7.096132,5.297619,0
2000-05-08,7.096132,7.096132,6.721737,6.794705,5.072588,3123410
2000-05-09,6.794705,6.794705,6.794705,6.794705,5.072588,0
2000-05-10,6.419441,6.419441,6.045046,6.118014,4.567405,7873912
2000-05-11,5.971209,6.118014,5.898241,6.045046,4.512930,5289720
2000-05-12,6.118014,6.273505,6.045046,6.200537,4.629013,4757985
2000-05-15,6.200537,6.273505,5.971209,6.045046,4.512930,2637722
2000-05-16,6.118014,6.273505,6.045046,6.200537,4.629013,4097892
2000-05-17,6.200537,6.200537,6.200537,6.200537,4.629013,0
2000-05-18,6.045046,6.118014,6.045046,6.045046,4.512930,1444053
2000-05-19,6.045046,6.118014,6.045046,6.118014,4.567405,3189143
2000-05-22,6.118014,6.118014,5.898241,5.971209,4.457808,4730241
2000-05-23,5.971209,5.971209,5.825273,5.825273,4.348859,2431084
2000-05-24,5.752305,5.752305,5.450010,5.523846,4.123828,3431814
2000-05-25,5.669782,5.669782,5.221551,5.221551,3.898150,6353305
2000-05-26,4.627383,4.773319,4.407611,4.773319,3.563522,49067077
2000-05-29,4.773319,4.855842,4.627383,4.700351,3.509048,15303926
2000-05-30,4.700351,4.700351,4.700351,4.700351,3.509048,0
2000-05-31,4.700351,4.855842,4.627383,4.700351,3.509048,27894382
2000-06-01,4.700351,4.855842,4.700351,4.773319,3.563522,18621312
2000-06-02,4.855842,5.002647,4.773319,4.928810,3.679604,44847734
2000-06-05,5.075615,5.075615,4.928810,4.928810,3.679604,28046799
2000-06-06,4.855842,5.002647,4.773319,4.928810,3.679604,15848669
2000-06-07,4.855842,5.002647,4.855842,4.855842,3.625130,5688607
2000-06-08,4.928810,5.002647,4.855842,4.928810,3.679604,8033467
2000-06-09,4.928810,4.928810,4.773319,4.855842,3.625130,9538764
2000-06-12,4.855842,4.928810,4.773319,4.773319,3.563522,4663472
2000-06-13,4.773319,4.773319,4.700351,4.700351,3.509048,4707333
2000-06-14,4.773319,4.855842,4.700351,4.773319,3.563522,5348661
2000-06-15,4.773319,5.075615,4.773319,4.855842,3.625130,25013067
2000-06-16,4.928810,5.002647,4.855842,4.928810,3.679604,4843518
2000-06-19,4.855842,4.928810,4.773319,4.855842,3.625130,4101691
2000-06-20,4.928810,4.928810,4.855842,4.855842,3.625130,3677823
2000-06-21,4.855842,4.928810,4.855842,4.855842,3.625130,2243670
2000-06-22,5.002647,5.075615,4.855842,4.855842,3.625130,24040656
2000-06-23,4.773319,4.928810,4.773319,4.855842,3.625130,4425061
2000-06-26,4.855842,4.928810,4.773319,4.855842,3.625130,2390331
2000-06-27,4.855842,4.928810,4.855842,4.928810,3.679604,1601421
2000-06-28,4.928810,4.928810,4.855842,4.855842,3.625130,1155680
2000-06-29,4.855842,4.855842,4.700351,4.700351,3.509048,11780708
2000-06-30,4.700351,4.773319,4.700351,4.700351,3.509048,1709633
2000-07-03,4.700351,4.700351,4.480578,4.554415,3.400100,5138799
2000-07-04,4.554415,4.627383,4.480578,4.554415,3.400100,3431814
2000-07-05,4.554415,4.627383,4.554415,4.627383,3.454575,5011592
2000-07-06,4.554415,4.627383,4.554415,4.554415,3.400100,1402840
2000-07-07,4.627383,4.627383,4.554415,4.554415,3.400100,2486341
2000-07-10,4.627383,4.700351,4.554415,4.627383,3.454575,3282619
2000-07-11,4.627383,4.627383,4.554415,4.554415,3.400100,917153
2000-07-12,4.627383,4.627383,4.554415,4.554415,3.400100,731236
2000-07-13,4.627383,4.627383,4.480578,4.554415,3.400100,3881699
2000-07-14,4.554415,4.554415,4.480578,4.480578,3.344976,1574022
2000-07-17,4.480578,4.480578,4.480578,4.480578,3.344976,0
2000-07-18,4.480578,4.480578,4.407611,4.480578,3.344976,3032466
2000-07-19,4.480578,4.554415,4.480578,4.480578,3.344976,3032466
2000-07-20,4.554415,4.554415,4.407611,4.407611,3.290503,1828435
2000-07-21,4.407611,4.480578,4.407611,4.407611,3.290503,4174907
2000-07-24,4.325956,4.407611,4.252119,4.252119,3.174420,3612320
2000-07-25,4.252119,4.325956,4.179151,4.252119,3.174420,3152304
2000-07-26,4.252119,4.252119,4.179151,4.179151,3.119946,1659325
2000-07-27,4.106183,4.179151,4.033216,4.033216,3.010998,4508177
2000-07-28,4.033216,4.179151,4.033216,4.106183,3.065472,1523370
2000-07-31,4.033216,4.033216,3.959379,4.033216,3.010998,1889103
2000-08-01,4.033216,4.252119,3.877724,4.252119,3.174420,4667041
2000-08-02,4.179151,4.407611,4.106183,4.252119,3.174420,10788496
2000-08-03,4.325956,4.480578,4.325956,4.480578,3.344976,9216776
2000-08-04,4.554415,4.855842,4.554415,4.627383,3.454575,32639704
2000-08-07,4.627383,4.700351,4.480578,4.480578,3.344976,6990949
2000-08-08,4.554415,4.773319,4.554415,4.773319,3.563522,8834466
2000-08-09,4.855842,4.928810,4.627383,4.627383,3.454575,21936856
2000-08-10,4.627383,4.700351,4.407611,4.480578,3.344976,9416392
2000-08-11,4.480578,4.627383,4.480578,4.554415,3.400100,4235575
2000-08-14,4.554415,4.554415,4.554415,4.554415,3.400100,0
2000-08-15,4.627383,4.700351,4.554415,4.554415,3.400100,4196319
2000-08-16,4.554415,4.627383,4.554415,4.627383,3.454575,3138375
2000-08-17,4.627383,4.700351,4.554415,4.554415,3.400100,4838223
2000-08-18,4.554415,4.554415,4.480578,4.554415,3.400100,2258981
2000-08-21,4.554415,4.554415,4.407611,4.480578,3.344976,2642903
2000-08-22,4.480578,4.554415,4.480578,4.480578,3.344976,993247
2000-08-23,4.480578,4.480578,4.252119,4.325956,3.229543,4125751
2000-08-24,4.325956,4.407611,4.252119,4.252119,3.174420,2766886
2000-08-25,4.252119,4.325956,4.179151,4.179151,3.119946,1588412
2000-08-28,4.179151,4.252119,4.179151,4.179151,3.119946,1395818
2000-08-29,4.179151,4.407611,4.179151,4.407611,3.290503,3720647
2000-08-30,4.325956,4.407611,4.252119,4.252119,3.174420,2347162
2000-08-31,4.252119,4.252119,4.179151,4.252119,3.174420,878703
2000-09-01,4.407611,4.480578,4.325956,4.407611,3.290503,5922069
2000-09-04,4.407611,4.480578,4.325956,4.325956,3.229543,1566885
2000-09-05,4.325956,4.407611,4.325956,4.325956,3.229543,3213663
2000-09-06,4.407611,4.407611,4.252119,4.252119,3.174420,2725788
2000-09-07,4.252119,4.252119,4.179151,4.179151,3.119946,3827132
2000-09-08,4.179151,4.252119,4.179151,4.179151,3.119946,2770455
2000-09-11,4.179151,4.179151,4.033216,4.106183,3.065472,4170187
2000-09-12,4.106183,4.179151,4.106183,4.106183,3.065472,2596395
2000-09-13,4.179151,4.252119,4.179151,4.179151,3.119946,3582389
2000-09-14,4.252119,4.252119,4.179151,4.252119,3.174420,3291368
2000-09-15,4.252119,4.325956,4.179151,4.325956,3.229543,2504414
2000-09-18,4.179151,4.252119,4.179151,4.179151,3.119946,1087644
2000-09-19,4.179151,4.179151,4.179151,4.179151,3.119946,2000884
2000-09-20,4.179151,4.252119,4.106183,4.179151,3.119946,1493899
2000-09-21,4.179151,4.179151,4.106183,4.106183,3.065472,300000
2000-09-22,4.106183,4.179151,4.106183,4.106183,3.065472,2492903
2000-09-25,4.179151,4.179151,4.106183,4.179151,3.119946,1496087
2000-09-26,4.179151,4.252119,4.179151,4.179151,3.119946,3386226
2000-09-27,4.179151,4.325956,4.179151,4.325956,3.229543,3945129
2000-09-28,4.325956,4.325956,4.179151,4.179151,3.119946,860514
2000-09-29,4.252119,4.252119,4.179151,4.179151,3.119946,1958175
2000-10-02,4.106183,4.252119,4.106183,4.252119,3.174420,659862
2000-10-03,4.179151,4.252119,4.106183,4.106183,3.065472,4562628
2000-10-04,4.106183,4.179151,4.106183,4.106183,3.065472,388757
2000-10-05,4.106183,4.252119,4.106183,4.179151,3.119946,3318767
2000-10-06,4.179151,4.179151,4.106183,4.106183,3.065472,827015
2000-10-09,4.106183,4.179151,4.106183,4.106183,3.065472,3223909
2000-10-10,4.179151,4.179151,4.033216,4.106183,3.065472,2279357
2000-10-11,4.106183,4.106183,4.033216,4.106183,3.065472,878012
2000-10-12,4.033216,4.179151,4.033216,4.106183,3.065472,1716194
2000-10-13,4.106183,4.325956,4.106183,4.179151,3.119946,16900167
2000-10-16,4.179151,4.179151,4.179151,4.179151,3.119946,0
2000-10-17,4.179151,4.325956,4.179151,4.179151,3.119946,5283964
2000-10-18,4.179151,4.325956,4.179151,4.252119,3.174420,4938261
2000-10-19,4.252119,4.325956,4.252119,4.325956,3.229543,9275602
2000-10-20,4.407611,4.407611,4.252119,4.252119,3.174420,9869731
2000-10-23,4.252119,4.252119,4.252119,4.252119,3.174420,0
2000-10-24,4.325956,4.325956,4.179151,4.179151,3.119946,1183538
2000-10-25,4.252119,4.252119,4.179151,4.179151,3.119946,1046317
2000-10-26,4.179151,4.252119,4.179151,4.252119,3.174420,2620454
2000-10-27,4.252119,4.252119,4.252119,4.252119,3.174420,0
2000-10-30,4.252119,4.252119,4.106183,4.106183,3.065472,1453032
2000-10-31,4.179151,4.179151,4.106183,4.106183,3.065472,1476747
2000-11-01,4.179151,4.179151,4.106183,4.179151,3.119946,2200961
2000-11-02,4.179151,4.179151,4.106183,4.106183,3.065472,991980
2000-11-03,4.179151,4.252119,4.179151,4.179151,3.119946,2165504
2000-11-06,4.179151,4.325956,4.179151,4.179151,3.119946,6820113
2000-11-07,4.252119,4.325956,4.179151,4.179151,3.119946,5034040
2000-11-08,4.252119,4.627383,4.179151,4.554415,3.400100,32122014
2000-11-09,4.480578,4.554415,4.325956,4.407611,3.290503,9950660
2000-11-10,4.407611,4.554415,4.325956,4.480578,3.344976,11904461
2000-11-13,4.407611,4.480578,4.325956,4.325956,3.229543,6571455
2000-11-14,4.325956,4.480578,4.325956,4.407611,3.290503,3427094
2000-11-15,4.480578,4.480578,4.325956,4.325956,3.229543,2201882
2000-11-16,4.407611,4.407611,4.325956,4.407611,3.290503,840023
2000-11-17,4.407611,4.554415,4.325956,4.554415,3.400100,16682592
2000-11-20,4.554415,4.627383,4.407611,4.407611,3.290503,15394870
2000-11-21,4.407611,4.480578,4.407611,4.480578,3.344976,4533503
2000-11-22,4.407611,4.480578,4.325956,4.325956,3.229543,1917422
2000-11-23,4.325956,4.407611,4.325956,4.325956,3.229543,664812
2000-11-24,4.407611,4.480578,4.325956,4.407611,3.290503,3620839
2000-11-27,4.407611,4.480578,4.325956,4.325956,3.229543,1841329
2000-11-28,4.407611,4.407611,4.325956,4.325956,3.229543,2272680
2000-11-29,4.325956,4.325956,4.325956,4.325956,3.229543,1595895
2000-11-30,4.325956,4.325956,4.179151,4.252119,3.174420,3256027
2000-12-01,4.179151,4.252119,4.179151,4.179151,3.119946,3180969
2000-12-04,4.179151,4.179151,4.106183,4.179151,3.119946,1155334
2000-12-05,4.179151,4.179151,4.179151,4.179151,3.119946,0
2000-12-06,4.179151,4.252119,4.106183,4.106183,3.065472,2043248
2000-12-07,4.179151,4.179151,4.106183,4.179151,3.119946,724329
2000-12-08,4.179151,4.252119,4.106183,4.252119,3.174420,345357
2000-12-11,4.252119,4.252119,4.252119,4.252119,3.174420,0
2000-12-12,4.179151,4.252119,4.106183,4.106183,3.065472,507214
2000-12-13,4.179151,4.252119,4.106183,4.252119,3.174420,574213
2000-12-14,4.252119,4.252119,4.179151,4.252119,3.174420,1147276
2000-12-15,4.252119,4.325956,4.179151,4.252119,3.174420,10438419
2000-12-18,4.252119,4.252119,4.179151,4.179151,3.119946,394858
2000-12-19,4.179151,4.179151,4.106183,4.179151,3.119946,2813624
2000-12-20,4.179151,4.252119,4.179151,4.179151,3.119946,1292556
2000-12-21,4.179151,4.179151,4.106183,4.179151,3.119946,4053687
2000-12-22,4.179151,4.179151,4.179151,4.179151,3.119946,670568
2000-12-25,4.179151,4.179151,4.106183,4.106183,3.065472,1078550
2000-12-26,4.179151,4.179151,4.106183,4.106183,3.065472,1638374
2000-12-27,4.106183,4.179151,4.106183,4.106183,3.065472,382770
2000-12-28,4.179151,4.179151,4.106183,4.106183,3.065472,1360246
2000-12-29,4.106183,4.252119,4.106183,4.106183,3.065472,1203224
2001-01-01,4.106183,4.106183,4.106183,4.106183,3.065472,0
2001-01-02,4.106183,4.106183,4.106183,4.106183,3.065472,0
2001-01-03,4.106183,4.252119,4.106183,4.179151,3.119946,1118842
2001-01-04,4.252119,4.325956,4.252119,4.252119,3.174420,14440303
2001-01-05,4.325956,4.480578,4.252119,4.480578,3.344976,14682398
2001-01-08,4.700351,5.221551,4.700351,5.075615,3.789201,104182630
2001-01-09,5.075615,5.596814,4.855842,5.221551,3.898150,131260233
2001-01-10,5.304074,5.377042,5.002647,5.075615,3.789201,55697014
2001-01-11,5.002647,5.304074,5.002647,5.304074,3.959757,67378719
2001-01-12,5.450010,5.523846,5.377042,5.523846,4.123828,73611725
2001-01-15,5.669782,5.752305,5.450010,5.523846,4.123828,75334136
2001-01-16,5.523846,5.596814,5.221551,5.221551,3.898150,23612989
2001-01-17,5.304074,5.450010,5.148583,5.377042,4.014232,23294570
2001-01-18,5.523846,5.596814,5.304074,5.377042,4.014232,37342087
2001-01-19,5.450010,5.523846,5.221551,5.304074,3.959757,19379601
2001-01-22,5.377042,5.377042,5.221551,5.377042,4.014232,12266970
2001-01-23,5.377042,5.752305,5.377042,5.752305,4.294385,62207802
2001-01-24,5.898241,6.118014,5.825273,5.971209,4.457808,108795561
2001-01-25,6.045046,7.242936,6.045046,7.242936,5.407216,220263486
2001-01-26,7.388872,7.654684,6.794705,6.940640,5.181536,155529631
2001-01-29,7.096132,7.242936,6.867673,7.096132,5.297619,79547954
2001-01-30,7.096132,7.096132,6.647900,6.647900,4.962992,70536550
2001-01-31,6.721737,6.867673,6.419441,6.867673,5.127063,64697021
2001-02-01,6.867673,7.014477,6.721737,6.721737,5.018114,53713052
2001-02-02,6.794705,6.940640,6.647900,6.940640,5.181536,37093430
2001-02-05,6.794705,7.014477,6.721737,6.794705,5.072588,40126241
2001-02-06,6.794705,6.794705,6.566245,6.647900,4.962992,26487972
2001-02-07,6.721737,6.867673,6.647900,6.794705,5.072588,38796271
2001-02-08,6.794705,6.794705,6.794705,6.794705,5.072588,0
2001-02-09,6.794705,7.014477,6.647900,6.647900,4.962992,58628290
2001-02-12,6.647900,6.647900,6.273505,6.273505,4.683486,39617875
2001-02-13,6.346473,6.493278,6.273505,6.419441,4.792436,19888427
2001-02-14,6.346473,6.493278,6.200537,6.200537,4.629013,23271085
2001-02-15,6.273505,6.273505,6.118014,6.118014,4.567405,15710066
2001-02-16,6.200537,6.273505,6.118014,6.200537,4.629013,15584471
2001-02-19,6.045046,6.045046,5.898241,5.898241,4.403334,15657917
2001-02-20,5.971209,6.045046,5.752305,5.898241,4.403334,21896219
2001-02-21,5.825273,6.045046,5.825273,5.898241,4.403334,17522961
2001-02-22,5.825273,5.825273,5.752305,5.825273,4.348859,11010676
2001-02-23,5.898241,6.721737,5.898241,6.647900,4.962992,77991425
2001-02-26,6.867673,6.867673,6.419441,6.419441,4.792436,101482278
2001-02-27,6.647900,6.647900,6.419441,6.647900,4.962992,56100851
2001-02-28,6.647900,6.794705,6.493278,6.647900,4.962992,57842372
2001-03-01,6.566245,6.721737,6.273505,6.346473,4.737961,49296164
2001-03-02,6.346473,6.346473,5.971209,6.045046,4.512930,29918520
2001-03-05,5.825273,5.825273,5.669782,5.752305,4.294385,29071934
2001-03-06,5.898241,5.898241,5.752305,5.825273,4.348859,15514133
2001-03-07,5.898241,6.200537,5.825273,6.200537,4.629013,67086547
2001-03-08,6.200537,6.273505,5.898241,5.971209,4.457808,42550073
2001-03-09,6.045046,6.273505,6.045046,6.118014,4.567405,55696093
2001-03-12,6.045046,6.273505,6.045046,6.045046,4.512930,68440002
2001-03-13,5.898241,5.971209,5.825273,5.971209,4.457808,28406431
2001-03-14,5.971209,5.971209,5.971209,5.971209,4.457808,0
2001-03-15,5.669782,5.825273,5.596814,5.825273,4.348859,22086971
2001-03-16,5.752305,5.752305,5.669782,5.669782,4.232777,13999167
2001-03-19,5.596814,5.752305,5.596814,5.669782,4.232777,8627136
2001-03-20,5.752305,5.752305,5.669782,5.669782,4.232777,3057216
2001-03-21,5.596814,5.669782,5.523846,5.669782,4.232777,12005190
2001-03-22,5.596814,5.669782,5.523846,5.523846,4.123828,7213244
2001-03-23,5.596814,5.669782,5.523846,5.523846,4.123828,2896625
2001-03-26,5.596814,5.669782,5.523846,5.596814,4.178304,5823182
2001-03-27,5.596814,5.669782,5.523846,5.523846,4.123828,3233924
2001-03-28,5.596814,5.596814,5.377042,5.377042,4.014232,8415663
2001-03-29,5.304074,5.377042,5.221551,5.377042,4.014232,6450235
2001-03-30,5.377042,5.523846,5.148583,5.148583,3.843677,28385825
2001-04-02,5.221551,5.221551,5.075615,5.148583,3.843677,11957300
2001-04-03,5.148583,5.221551,4.928810,4.928810,3.679604,14759643
2001-04-04,4.855842,4.928810,4.700351,4.700351,3.509048,14242528
2001-04-05,4.700351,4.855842,4.627383,4.855842,3.625130,8946707
2001-04-06,4.855842,4.855842,4.855842,4.855842,3.625130,0
2001-04-09,4.773319,4.855842,4.627383,4.700351,3.509048,10773646
2001-04-10,4.700351,4.773319,4.627383,4.773319,3.563522,4928707
2001-04-11,4.855842,4.855842,4.773319,4.855842,3.625130,7712631
2001-04-12,4.855842,5.377042,4.773319,5.377042,4.014232,28305241
2001-04-13,5.377042,5.377042,5.377042,5.377042,4.014232,0
2001-04-16,5.377042,5.377042,5.377042,5.377042,4.014232,0
2001-04-17,5.304074,5.304074,4.928810,4.928810,3.679604,23324501
2001-04-18,5.075615,5.377042,5.075615,5.221551,3.898150,40596733
2001-04-19,5.450010,5.523846,5.075615,5.075615,3.789201,56748626
2001-04-20,5.148583,5.221551,5.002647,5.002647,3.734727,11098627
2001-04-23,5.075615,5.075615,4.855842,4.928810,3.679604,6305645
2001-04-24,4.855842,5.148583,4.855842,5.075615,3.789201,15767050
2001-04-25,5.002647,5.075615,4.928810,4.928810,3.679604,8881895
2001-04-26,5.002647,5.221551,5.002647,5.002647,3.734727,8881895
2001-04-27,5.002647,5.075615,4.928810,5.002647,3.734727,3833694
2001-04-30,5.075615,5.148583,5.002647,5.075615,3.789201,12240263
2001-05-01,5.075615,5.075615,5.075615,5.075615,3.789201,0
2001-05-02,5.148583,5.221551,5.002647,5.002647,3.734727,9321419
2001-05-03,5.002647,5.002647,5.002647,5.002647,3.734727,4815660
2001-05-04,5.002647,5.148583,4.928810,5.075615,3.789201,9793868
2001-05-07,5.075615,5.075615,5.075615,5.075615,3.789201,0
2001-05-08,5.075615,5.075615,5.075615,5.075615,3.789201,0
2001-05-09,5.075615,5.148583,5.002647,5.075615,3.789201,129071
2001-05-10,5.075615,5.221551,5.002647,5.148583,3.843677,338953
2001-05-11,5.075615,5.148583,5.002647,5.002647,3.734727,149034
2001-05-14,5.075615,5.075615,5.002647,5.002647,3.734727,39409
2001-05-15,5.002647,5.075615,5.002647,5.002647,3.734727,19167
2001-05-16,5.002647,5.075615,5.002647,5.002647,3.734727,44209
2001-05-17,5.002647,5.075615,4.928810,5.002647,3.734727,32568
2001-05-18,5.075615,5.075615,5.002647,5.002647,3.734727,24025
2001-05-21,5.002647,5.002647,4.928810,5.002647,3.734727,31122
2001-05-22,5.002647,5.075615,5.002647,5.002647,3.734727,29026
2001-05-23,5.002647,5.304074,5.002647,5.148583,3.843677,64306192
2001-05-24,5.148583,5.221551,5.075615,5.148583,3.843677,40774016
2001-05-25,5.221551,5.377042,5.075615,5.075615,3.789201,52227671
2001-05-28,5.148583,5.304074,5.075615,5.304074,3.959757,16865056
2001-05-29,5.221551,5.304074,5.075615,5.148583,3.843677,34674088
2001-05-30,5.148583,5.148583,5.075615,5.075615,3.789201,10468350
2001-05-31,5.075615,5.148583,5.002647,5.002647,3.734727,11351083
2001-06-01,5.075615,5.148583,5.002647,5.075615,3.789201,6060557
2001-06-04,5.075615,5.148583,5.075615,5.075615,3.789201,2472987
2001-06-05,5.075615,5.148583,4.928810,5.002647,3.734727,8885463
2001-06-06,5.002647,5.002647,4.928810,4.928810,3.679604,1948965
2001-06-07,4.928810,5.075615,4.928810,4.928810,3.679604,3683924
2001-06-08,5.002647,5.075615,4.928810,5.002647,3.734727,4947586
2001-06-11,5.002647,5.075615,5.002647,5.002647,3.734727,1608903
2001-06-12,5.075615,5.075615,5.002647,5.002647,3.734727,3478091
2001-06-13,5.002647,5.221551,5.002647,5.221551,3.898150,20630830
2001-06-14,5.148583,5.148583,5.075615,5.075615,3.789201,11132702
2001-06-15,5.075615,5.221551,5.075615,5.148583,3.843677,14404040
2001-06-18,5.148583,5.148583,5.002647,5.002647,3.734727,10833623
2001-06-19,5.075615,5.075615,5.002647,5.075615,3.789201,1382579
2001-06-20,5.075615,5.075615,5.002647,5.002647,3.734727,701075
2001-06-21,5.002647,5.075615,5.002647,5.002647,3.734727,5085153
2001-06-22,5.075615,5.075615,4.928810,5.002647,3.734727,3782581
2001-06-25,5.002647,5.002647,4.928810,4.928810,3.679604,1630891
2001-06-26,4.928810,5.075615,4.928810,5.002647,3.734727,3454262
2001-06-27,5.002647,5.002647,4.928810,4.928810,3.679604,2028973
2001-06-28,4.928810,5.075615,4.928810,4.928810,3.679604,4161668
2001-06-29,5.002647,5.002647,4.928810,4.928810,3.679604,3106257
